choice,confidence,rt,question,type,set,SID
0,60,5.965,45,2AFC,1,51
1,93,5.221,45,2AFC,1,52
1,85,5.506,45,2AFC,1,53
1,80,5.701,45,2AFC,1,54
1,75,11.92,45,2AFC,1,55
1,81,4.495,45,2AFC,1,56
0,75,11.409,45,2AFC,1,57
1,60,6.076,45,2AFC,1,58
1,66,5.905,46,2AFC,1,1
1,83,5.501,46,2AFC,1,2
0,73,8.878,46,2AFC,1,3
1,100,3.621,46,2AFC,1,4
1,100,6.88,46,2AFC,1,5
0,75,3.607,46,2AFC,1,6
1,92,4.837,46,2AFC,1,7
1,95,5.06,46,2AFC,1,8
1,86,73.6,46,2AFC,1,9
1,79,22.497,46,2AFC,1,10
1,69,6.106,46,2AFC,1,11
1,100,4.164,46,2AFC,1,12
1,100,5.7,46,2AFC,1,13
1,93,65.184,46,2AFC,1,14
1,99,9.023,46,2AFC,1,15
1,100,8.864,46,2AFC,1,16
1,76,4.717,46,2AFC,1,17
1,62,32.261,46,2AFC,1,18
1,86,17.098,46,2AFC,1,19
1,95,13.5,46,2AFC,1,20
1,85,5.125,46,2AFC,1,21
1,100,10.209,46,2AFC,1,22
1,100,34.208,46,2AFC,1,23
1,100,52.812,46,2AFC,1,24
1,100,3.275,46,2AFC,1,25
0,100,32.308,46,2AFC,1,26
1,100,4.176,46,2AFC,1,27
1,89,6.318,46,2AFC,1,28
1,88,11.402,46,2AFC,1,29
1,91,6.801,46,2AFC,1,30
1,77,3.851,46,2AFC,1,31
1,100,5.671,46,2AFC,1,32
1,100,5.342,46,2AFC,1,33
1,68,13.934,46,2AFC,1,34
1,100,3.389,46,2AFC,1,35
1,58,2.663,46,2AFC,1,36
1,80,6.826,46,2AFC,1,37
1,97,8.47,46,2AFC,1,38
1,80,9.846,46,2AFC,1,39
0,80,4.953,46,2AFC,1,40
1,100,5.615,46,2AFC,1,41
1,100,4.17,46,2AFC,1,42
1,58,5.754,46,2AFC,1,43
1,95,4.889,46,2AFC,1,44
0,71,6.579,46,2AFC,1,45
1,57,4.645,46,2AFC,1,46
1,100,4.933,46,2AFC,1,47
1,60,6.676,46,2AFC,1,48
1,100,6.985,46,2AFC,1,49
1,100,4.23,46,2AFC,1,50
0,84,7.218,46,2AFC,1,51
1,100,4.9,46,2AFC,1,52
1,100,12.188,46,2AFC,1,53
1,100,3.984,46,2AFC,1,54
1,85,6.89,46,2AFC,1,55
1,100,4.213,46,2AFC,1,56
1,100,8.525,46,2AFC,1,57
1,93,3.296,46,2AFC,1,58
1,65,7.756,47,2AFC,1,1
0,51,4.3,47,2AFC,1,2
0,58,5.162,47,2AFC,1,3
1,94,5.58,47,2AFC,1,4
0,70,4.55,47,2AFC,1,5
0,100,12.01,47,2AFC,1,6
0,95,3.9,47,2AFC,1,7
0,95,5.358,47,2AFC,1,8
0,87,2.756,47,2AFC,1,9
0,96,5.35,47,2AFC,1,10
0,51,10.567,47,2AFC,1,11
0,100,3.703,47,2AFC,1,12
0,80,3.347,47,2AFC,1,13
1,84,6.329,47,2AFC,1,14
0,100,8.771,47,2AFC,1,15
0,85,4.336,47,2AFC,1,16
0,69,6.962,47,2AFC,1,17
1,55,6.358,47,2AFC,1,18
0,85,5.746,47,2AFC,1,19
0,75,7.734,47,2AFC,1,20
0,92,7.269,47,2AFC,1,21
0,90,3.622,47,2AFC,1,22
1,100,8.315,47,2AFC,1,23
0,100,22.734,47,2AFC,1,24
0,100,4.454,47,2AFC,1,25
1,100,9.583,47,2AFC,1,26
1,99,3.921,47,2AFC,1,27
1,91,8.35,47,2AFC,1,28
0,86,4.831,47,2AFC,1,29
1,92,6.692,47,2AFC,1,30
0,100,5.92,47,2AFC,1,31
1,58,10.5,47,2AFC,1,32
0,61,5.289,47,2AFC,1,33
0,54,6.024,47,2AFC,1,34
1,94,3.872,47,2AFC,1,35
0,61,3.276,47,2AFC,1,36
0,60,4.943,47,2AFC,1,37
1,76,10.056,47,2AFC,1,38
0,62,5.182,47,2AFC,1,39
0,51,6.294,47,2AFC,1,40
0,70,4.301,47,2AFC,1,41
0,100,4.749,47,2AFC,1,42
1,65,7.472,47,2AFC,1,43
0,76,3.435,47,2AFC,1,44
1,70,11.011,47,2AFC,1,45
0,56,2.277,47,2AFC,1,46
1,100,7.629,47,2AFC,1,47
0,76,4.476,47,2AFC,1,48
0,100,7.081,47,2AFC,1,49
0,100,4.071,47,2AFC,1,50
0,91,5.688,47,2AFC,1,51
0,73,2.917,47,2AFC,1,52
1,100,4.591,47,2AFC,1,53
0,100,3.43,47,2AFC,1,54
0,85,4.711,47,2AFC,1,55
0,81,4.411,47,2AFC,1,56
0,100,7.244,47,2AFC,1,57
0,100,6.301,47,2AFC,1,58
1,75,4.407,48,2AFC,1,1
1,83,8.337,48,2AFC,1,2
1,63,6.809,48,2AFC,1,3
1,51,4.434,48,2AFC,1,4
1,70,4.946,48,2AFC,1,5
1,67,4.688,48,2AFC,1,6
1,79,4.821,48,2AFC,1,7
1,96,6.954,48,2AFC,1,8
0,81,3.672,48,2AFC,1,9
1,65,3.778,48,2AFC,1,10
1,53,6.631,48,2AFC,1,11
1,100,3.888,48,2AFC,1,12
1,100,7.541,48,2AFC,1,13
1,76,5.879,48,2AFC,1,14
1,91,6.574,48,2AFC,1,15
1,99,9.345,48,2AFC,1,16
1,73,4.157,48,2AFC,1,17
1,55,43.373,48,2AFC,1,18
1,73,5.916,48,2AFC,1,19
1,90,15.566,48,2AFC,1,20
1,100,7.225,48,2AFC,1,21
1,97,11.967,48,2AFC,1,22
1,100,12.112,48,2AFC,1,23
1,100,5.573,48,2AFC,1,24
1,100,5.022,48,2AFC,1,25
1,100,132.05,48,2AFC,1,26
1,84,4.287,48,2AFC,1,27
1,63,6.389,48,2AFC,1,28
1,91,5.939,48,2AFC,1,29
0,79,4.433,48,2AFC,1,30
1,79,4.732,48,2AFC,1,31
1,100,5.693,48,2AFC,1,32
1,100,4.772,48,2AFC,1,33
1,67,3.94,48,2AFC,1,34
1,95,4.14,48,2AFC,1,35
1,62,3.392,48,2AFC,1,36
1,65,11.601,48,2AFC,1,37
1,93,14.902,48,2AFC,1,38
0,68,9.053,48,2AFC,1,39
1,100,12.716,48,2AFC,1,40
1,94,32.986,48,2AFC,1,41
1,100,6.457,48,2AFC,1,42
1,100,6.101,48,2AFC,1,43
1,76,4.975,48,2AFC,1,44
1,100,4.728,48,2AFC,1,45
1,70,5.353,48,2AFC,1,46
1,88,4.683,48,2AFC,1,47
1,82,6.093,48,2AFC,1,48
1,94,6.793,48,2AFC,1,49
1,100,5.898,48,2AFC,1,50
1,54,6.434,48,2AFC,1,51
1,71,7.408,48,2AFC,1,52
1,99,5.984,48,2AFC,1,53
1,71,4.991,48,2AFC,1,54
1,70,10.16,48,2AFC,1,55
1,64,7.012,48,2AFC,1,56
0,84,8.617,48,2AFC,1,57
1,61,3.836,48,2AFC,1,58
1,62,4.969,49,2AFC,1,1
1,72,4.545,49,2AFC,1,2
1,79,2.952,49,2AFC,1,3
1,99,6.622,49,2AFC,1,4
1,63,5.033,49,2AFC,1,5
1,84,11.993,49,2AFC,1,6
1,78,4.292,49,2AFC,1,7
1,98,4.934,49,2AFC,1,8
0,88,2.1,49,2AFC,1,9
0,90,3.544,49,2AFC,1,10
1,67,5.203,49,2AFC,1,11
1,70,6.811,49,2AFC,1,12
1,65,4.208,49,2AFC,1,13
1,84,8.369,49,2AFC,1,14
1,75,8.667,49,2AFC,1,15
1,72,6.455,49,2AFC,1,16
1,100,4.773,49,2AFC,1,17
1,55,7.518,49,2AFC,1,18
1,76,5.356,49,2AFC,1,19
1,65,6.984,49,2AFC,1,20
1,78,3.919,49,2AFC,1,21
1,90,7.069,49,2AFC,1,22
1,100,7.916,49,2AFC,1,23
1,100,18.717,49,2AFC,1,24
1,100,4.739,49,2AFC,1,25
1,100,59.178,49,2AFC,1,26
1,81,5.007,49,2AFC,1,27
1,100,6.962,49,2AFC,1,28
1,76,6.402,49,2AFC,1,29
1,79,5.378,49,2AFC,1,30
1,86,3.457,49,2AFC,1,31
1,57,5.793,49,2AFC,1,32
1,100,3.723,49,2AFC,1,33
1,51,6.572,49,2AFC,1,34
1,87,5.888,49,2AFC,1,35
1,81,2.862,49,2AFC,1,36
1,75,36.658,49,2AFC,1,37
1,99,13.635,49,2AFC,1,38
1,69,12.535,49,2AFC,1,39
1,90,4.872,49,2AFC,1,40
1,100,4,49,2AFC,1,41
1,62,4.053,49,2AFC,1,42
1,100,3.334,49,2AFC,1,43
0,62,6.328,49,2AFC,1,44
1,94,3.811,49,2AFC,1,45
1,90,2.475,49,2AFC,1,46
1,95,2.985,49,2AFC,1,47
1,68,6.642,49,2AFC,1,48
1,84,6.359,49,2AFC,1,49
1,100,3.111,49,2AFC,1,50
1,70,18.971,49,2AFC,1,51
1,90,9.9,49,2AFC,1,52
1,88,3.907,49,2AFC,1,53
1,100,3.9,49,2AFC,1,54
1,90,12.983,49,2AFC,1,55
1,70,7.13,49,2AFC,1,56
1,100,7.601,49,2AFC,1,57
1,73,3.813,49,2AFC,1,58
1,85,3.386,50,2AFC,1,1
1,96,3.664,50,2AFC,1,2
1,86,4.007,50,2AFC,1,3
1,100,5.951,50,2AFC,1,4
1,99,3.788,50,2AFC,1,5
1,72,4.466,50,2AFC,1,6
1,76,4.465,50,2AFC,1,7
0,92,5.525,50,2AFC,1,8
1,79,2.304,50,2AFC,1,9
1,96,4.631,50,2AFC,1,10
1,68,4.67,50,2AFC,1,11
1,100,8.347,50,2AFC,1,12
1,100,6.024,50,2AFC,1,13
0,67,7.548,50,2AFC,1,14
0,53,6.988,50,2AFC,1,15
1,93,5.76,50,2AFC,1,16
0,78,4.35,50,2AFC,1,17
1,80,7.557,50,2AFC,1,18
1,74,5.381,50,2AFC,1,19
1,75,15.231,50,2AFC,1,20
1,92,22.226,50,2AFC,1,21
1,90,6.958,50,2AFC,1,22
1,100,10.837,50,2AFC,1,23
1,100,7.452,50,2AFC,1,24
0,100,7.945,50,2AFC,1,25
0,100,4.398,50,2AFC,1,26
0,84,12.089,50,2AFC,1,27
1,66,5.127,50,2AFC,1,28
1,77,12.004,50,2AFC,1,29
1,100,4.812,50,2AFC,1,30
1,98,5.173,50,2AFC,1,31
1,100,10.039,50,2AFC,1,32
1,95,4.137,50,2AFC,1,33
1,59,8.858,50,2AFC,1,34
1,79,13.458,50,2AFC,1,35
1,60,4.681,50,2AFC,1,36
1,75,9.156,50,2AFC,1,37
1,94,5.599,50,2AFC,1,38
1,98,4.5,50,2AFC,1,39
1,51,7.358,50,2AFC,1,40
1,100,1.979,50,2AFC,1,41
1,100,3.603,50,2AFC,1,42
1,100,3.69,50,2AFC,1,43
1,100,8.832,50,2AFC,1,44
1,93,6.865,50,2AFC,1,45
1,100,8.374,50,2AFC,1,46
0,78,5.407,50,2AFC,1,47
1,73,4.343,50,2AFC,1,48
0,100,10.818,50,2AFC,1,49
1,100,3.915,50,2AFC,1,50
0,72,4.239,50,2AFC,1,51
1,75,10.063,50,2AFC,1,52
1,100,4.525,50,2AFC,1,53
1,100,3.243,50,2AFC,1,54
0,65,4.624,50,2AFC,1,55
0,77,4.9,50,2AFC,1,56
0,52,7.263,50,2AFC,1,57
1,70,3.166,50,2AFC,1,58
1,70,5.206,51,2AFC,1,1
1,72,3.221,51,2AFC,1,2
1,93,2.845,51,2AFC,1,3
1,80,4.435,51,2AFC,1,4
0,55,3.885,51,2AFC,1,5
0,58,5.724,51,2AFC,1,6
1,89,6.097,51,2AFC,1,7
1,85,4.109,51,2AFC,1,8
0,80,2.945,51,2AFC,1,9
1,76,5.165,51,2AFC,1,10
1,54,4.67,51,2AFC,1,11
1,87,5.175,51,2AFC,1,12
1,98,4.017,51,2AFC,1,13
0,78,6.76,51,2AFC,1,14
1,92,4.572,51,2AFC,1,15
1,65,4.59,51,2AFC,1,16
0,60,6.272,51,2AFC,1,17
1,62,7.118,51,2AFC,1,18
1,61,10.873,51,2AFC,1,19
0,86,8.039,51,2AFC,1,20
1,68,7.48,51,2AFC,1,21
1,80,8.049,51,2AFC,1,22
0,100,3.906,51,2AFC,1,23
1,100,5.672,51,2AFC,1,24
0,100,4.616,51,2AFC,1,25
0,100,37.664,51,2AFC,1,26
0,79,4.294,51,2AFC,1,27
1,71,7.115,51,2AFC,1,28
1,82,5.533,51,2AFC,1,29
0,78,4.3,51,2AFC,1,30
1,81,5.817,51,2AFC,1,31
1,59,4.533,51,2AFC,1,32
1,62,3.031,51,2AFC,1,33
1,75,5.301,51,2AFC,1,34
1,70,4.243,51,2AFC,1,35
0,64,4.399,51,2AFC,1,36
1,70,9.243,51,2AFC,1,37
1,93,5.185,51,2AFC,1,38
1,86,5.396,51,2AFC,1,39
1,100,9.24,51,2AFC,1,40
0,57,3.12,51,2AFC,1,41
1,60,4.898,51,2AFC,1,42
1,94,3.406,51,2AFC,1,43
1,90,4.732,51,2AFC,1,44
1,67,6.292,51,2AFC,1,45
1,60,4.45,51,2AFC,1,46
1,75,3.973,51,2AFC,1,47
1,60,10.103,51,2AFC,1,48
1,91,5.377,51,2AFC,1,49
1,99,4.2,51,2AFC,1,50
1,73,6.658,51,2AFC,1,51
1,83,8.993,51,2AFC,1,52
1,81,2.927,51,2AFC,1,53
1,80,3.2,51,2AFC,1,54
0,70,26.905,51,2AFC,1,55
1,71,6.153,51,2AFC,1,56
0,100,12.248,51,2AFC,1,57
1,72,8.864,51,2AFC,1,58
1,66,6.18,52,2AFC,1,1
1,90,3.999,52,2AFC,1,2
1,80,3.903,52,2AFC,1,3
1,57,5.111,52,2AFC,1,4
1,75,3.84,52,2AFC,1,5
1,53,8.013,52,2AFC,1,6
1,80,5.052,52,2AFC,1,7
1,87,6.283,52,2AFC,1,8
1,77,3.269,52,2AFC,1,9
1,95,4.339,52,2AFC,1,10
1,69,5.658,52,2AFC,1,11
1,100,6.511,52,2AFC,1,12
1,100,2.738,52,2AFC,1,13
1,70,4.895,52,2AFC,1,14
1,58,15.814,52,2AFC,1,15
1,65,11.8,52,2AFC,1,16
1,90,9.977,52,2AFC,1,17
1,55,10.444,52,2AFC,1,18
1,80,8.453,52,2AFC,1,19
1,100,9.561,52,2AFC,1,20
1,85,8.383,52,2AFC,1,21
0,60,6.918,52,2AFC,1,22
1,100,44.545,52,2AFC,1,23
1,100,50.267,52,2AFC,1,24
1,100,4.36,52,2AFC,1,25
1,100,12.324,52,2AFC,1,26
1,64,7.811,52,2AFC,1,27
1,62,6.4,52,2AFC,1,28
1,67,5.001,52,2AFC,1,29
1,93,5.274,52,2AFC,1,30
1,88,18.929,52,2AFC,1,31
1,100,7.1,52,2AFC,1,32
1,89,3.721,52,2AFC,1,33
1,55,4.336,52,2AFC,1,34
1,90,9.05,52,2AFC,1,35
1,62,2.429,52,2AFC,1,36
1,75,8.401,52,2AFC,1,37
0,74,6.898,52,2AFC,1,38
1,84,4.639,52,2AFC,1,39
1,79,5.154,52,2AFC,1,40
1,91,3.749,52,2AFC,1,41
1,56,5.033,52,2AFC,1,42
1,100,3.265,52,2AFC,1,43
1,94,3.214,52,2AFC,1,44
1,89,7.466,52,2AFC,1,45
1,60,6.987,52,2AFC,1,46
1,87,14.951,52,2AFC,1,47
1,75,7.845,52,2AFC,1,48
1,79,8.718,52,2AFC,1,49
1,100,6.7,52,2AFC,1,50
1,69,5.643,52,2AFC,1,51
1,67,9.04,52,2AFC,1,52
1,96,4.185,52,2AFC,1,53
0,67,4.497,52,2AFC,1,54
1,75,6.448,52,2AFC,1,55
1,63,5.922,52,2AFC,1,56
1,94,12.184,52,2AFC,1,57
1,58,3.097,52,2AFC,1,58
0,82,3.368,53,2AFC,1,1
0,98,4.9,53,2AFC,1,2
1,100,5.724,53,2AFC,1,3
0,100,5.448,53,2AFC,1,4
0,64,5.287,53,2AFC,1,5
0,100,8.048,53,2AFC,1,6
0,62,4.26,53,2AFC,1,7
1,93,5.288,53,2AFC,1,8
0,91,61.249,53,2AFC,1,9
1,95,4.855,53,2AFC,1,10
0,51,6.183,53,2AFC,1,11
0,91,5.032,53,2AFC,1,12
0,60,3.463,53,2AFC,1,13
0,93,8.458,53,2AFC,1,14
1,87,8.666,53,2AFC,1,15
0,100,5.95,53,2AFC,1,16
0,100,4.74,53,2AFC,1,17
1,55,16.003,53,2AFC,1,18
0,64,25.029,53,2AFC,1,19
0,90,8.494,53,2AFC,1,20
1,100,5.908,53,2AFC,1,21
1,100,9.31,53,2AFC,1,22
1,100,9.806,53,2AFC,1,23
1,100,73.399,53,2AFC,1,24
0,100,7.451,53,2AFC,1,25
1,100,15.228,53,2AFC,1,26
0,91,4.326,53,2AFC,1,27
1,81,8.064,53,2AFC,1,28
1,65,4.61,53,2AFC,1,29
0,99,7.988,53,2AFC,1,30
0,100,5.638,53,2AFC,1,31
0,100,5.074,53,2AFC,1,32
1,100,5.782,53,2AFC,1,33
0,68,10.7,53,2AFC,1,34
0,100,4.928,53,2AFC,1,35
0,70,4.046,53,2AFC,1,36
0,85,5.429,53,2AFC,1,37
0,100,24.843,53,2AFC,1,38
0,60,6.94,53,2AFC,1,39
1,80,6.082,53,2AFC,1,40
1,100,10.201,53,2AFC,1,41
0,100,8.369,53,2AFC,1,42
0,100,5.124,53,2AFC,1,43
0,98,4.251,53,2AFC,1,44
0,93,4.568,53,2AFC,1,45
0,57,6.008,53,2AFC,1,46
0,93,6.419,53,2AFC,1,47
0,74,5.688,53,2AFC,1,48
0,94,9.8,53,2AFC,1,49
0,100,3.658,53,2AFC,1,50
0,54,7.061,53,2AFC,1,51
0,83,6.537,53,2AFC,1,52
1,100,3.865,53,2AFC,1,53
0,100,5.301,53,2AFC,1,54
1,70,23.607,53,2AFC,1,55
0,83,519.057,53,2AFC,1,56
0,100,16.33,53,2AFC,1,57
0,100,7.28,53,2AFC,1,58
1,56,2.679,54,2AFC,1,1
1,66,2.465,54,2AFC,1,2
1,67,3.736,54,2AFC,1,3
1,100,6.454,54,2AFC,1,4
0,56,6.375,54,2AFC,1,5
0,76,3.316,54,2AFC,1,6
1,89,4.374,54,2AFC,1,7
0,69,7.913,54,2AFC,1,8
0,88,34.582,54,2AFC,1,9
1,64,4.683,54,2AFC,1,10
0,57,5.78,54,2AFC,1,11
0,93,5.736,54,2AFC,1,12
1,65,7.182,54,2AFC,1,13
0,84,7.647,54,2AFC,1,14
1,81,8.56,54,2AFC,1,15
1,52,5.454,54,2AFC,1,16
1,66,3.633,54,2AFC,1,17
1,58,11.422,54,2AFC,1,18
1,64,12.573,54,2AFC,1,19
1,75,5.161,54,2AFC,1,20
0,71,10.538,54,2AFC,1,21
1,70,3.352,54,2AFC,1,22
1,100,18.668,54,2AFC,1,23
1,100,28.67,54,2AFC,1,24
1,100,8.244,54,2AFC,1,25
1,100,7.135,54,2AFC,1,26
0,76,4.268,54,2AFC,1,27
1,82,5.408,54,2AFC,1,28
0,69,5.905,54,2AFC,1,29
0,78,5.665,54,2AFC,1,30
0,75,3.311,54,2AFC,1,31
0,56,3.076,54,2AFC,1,32
1,79,3.482,54,2AFC,1,33
1,55,3.6,54,2AFC,1,34
0,76,4.416,54,2AFC,1,35
1,56,4.269,54,2AFC,1,36
0,75,8.867,54,2AFC,1,37
1,89,3.284,54,2AFC,1,38
1,85,4.155,54,2AFC,1,39
1,81,5.402,54,2AFC,1,40
1,80,3.578,54,2AFC,1,41
1,59,6.116,54,2AFC,1,42
1,96,3.232,54,2AFC,1,43
1,72,5.17,54,2AFC,1,44
0,79,5.269,54,2AFC,1,45
0,60,4.423,54,2AFC,1,46
0,90,2.977,54,2AFC,1,47
1,51,4.142,54,2AFC,1,48
0,82,6.898,54,2AFC,1,49
1,71,8.171,54,2AFC,1,50
1,61,7.12,54,2AFC,1,51
1,81,12.451,54,2AFC,1,52
1,100,7.437,54,2AFC,1,53
1,74,3.6,54,2AFC,1,54
1,60,15.001,54,2AFC,1,55
1,72,8.327,54,2AFC,1,56
1,77,5.207,54,2AFC,1,57
1,67,4.182,54,2AFC,1,58
0,69,3.883,55,2AFC,1,1
0,77,4.889,55,2AFC,1,2
0,100,3.008,55,2AFC,1,3
0,56,5.887,55,2AFC,1,4
0,66,5.037,55,2AFC,1,5
0,100,6.8,55,2AFC,1,6
0,95,4.184,55,2AFC,1,7
1,93,8.211,55,2AFC,1,8
0,90,9.397,55,2AFC,1,9
0,80,6.624,55,2AFC,1,10
0,51,4.372,55,2AFC,1,11
0,100,5.649,55,2AFC,1,12
0,66,7.923,55,2AFC,1,13
0,99,55.215,55,2AFC,1,14
0,92,5.054,55,2AFC,1,15
0,100,7.224,55,2AFC,1,16
0,100,5.503,55,2AFC,1,17
1,52,9.366,55,2AFC,1,18
0,75,13.994,55,2AFC,1,19
0,81,9.127,55,2AFC,1,20
0,62,17.132,55,2AFC,1,21
0,90,10.082,55,2AFC,1,22
0,100,11.401,55,2AFC,1,23
1,100,61.991,55,2AFC,1,24
0,100,3.415,55,2AFC,1,25
0,100,10.838,55,2AFC,1,26
0,95,5.393,55,2AFC,1,27
1,75,5.132,55,2AFC,1,28
0,91,6.898,55,2AFC,1,29
1,99,5.896,55,2AFC,1,30
0,90,15.596,55,2AFC,1,31
0,89,6.801,55,2AFC,1,32
1,61,4.293,55,2AFC,1,33
1,62,5.925,55,2AFC,1,34
0,76,2.809,55,2AFC,1,35
1,64,2.576,55,2AFC,1,36
0,65,7.975,55,2AFC,1,37
0,100,4.7,55,2AFC,1,38
0,87,6.4,55,2AFC,1,39
0,51,5.162,55,2AFC,1,40
0,69,3.763,55,2AFC,1,41
0,100,6.723,55,2AFC,1,42
0,100,2.922,55,2AFC,1,43
0,82,5.082,55,2AFC,1,44
1,80,5.936,55,2AFC,1,45
0,58,2.525,55,2AFC,1,46
0,82,2.363,55,2AFC,1,47
0,100,4.864,55,2AFC,1,48
1,84,9.745,55,2AFC,1,49
0,100,4.196,55,2AFC,1,50
0,57,6.301,55,2AFC,1,51
0,85,13.168,55,2AFC,1,52
0,100,13.128,55,2AFC,1,53
0,100,4.114,55,2AFC,1,54
0,80,8.819,55,2AFC,1,55
0,93,7.49,55,2AFC,1,56
0,100,8.854,55,2AFC,1,57
0,100,2.801,55,2AFC,1,58
1,81,4.932,56,2AFC,1,1
1,100,4.489,56,2AFC,1,2
1,100,3.677,56,2AFC,1,3
1,66,21.114,56,2AFC,1,4
1,70,14.424,56,2AFC,1,5
1,100,2.825,56,2AFC,1,6
1,96,6.121,56,2AFC,1,7
1,69,2.981,56,2AFC,1,8
1,79,2.654,56,2AFC,1,9
0,78,5.929,56,2AFC,1,10
0,55,3.389,56,2AFC,1,11
1,98,3.752,56,2AFC,1,12
1,77,3.253,56,2AFC,1,13
1,92,7.153,56,2AFC,1,14
1,92,7.806,56,2AFC,1,15
1,100,5.897,56,2AFC,1,16
1,100,3.153,56,2AFC,1,17
1,69,54.223,56,2AFC,1,18
1,71,6.933,56,2AFC,1,19
1,75,8.89,56,2AFC,1,20
1,92,6.407,56,2AFC,1,21
0,90,6.555,56,2AFC,1,22
1,100,4.072,56,2AFC,1,23
1,100,5.183,56,2AFC,1,24
1,100,3.927,56,2AFC,1,25
1,100,37.365,56,2AFC,1,26
0,77,4.9,56,2AFC,1,27
0,78,6.261,56,2AFC,1,28
1,79,3.301,56,2AFC,1,29
0,95,4.768,56,2AFC,1,30
1,70,4.917,56,2AFC,1,31
0,88,5.801,56,2AFC,1,32
0,92,3.595,56,2AFC,1,33
0,73,7.101,56,2AFC,1,34
1,86,5.815,56,2AFC,1,35
0,52,14.105,56,2AFC,1,36
0,60,10.911,56,2AFC,1,37
1,100,4.287,56,2AFC,1,38
1,59,2.967,56,2AFC,1,39
0,80,7.8,56,2AFC,1,40
0,90,6.975,56,2AFC,1,41
1,100,4.543,56,2AFC,1,42
1,100,5.493,56,2AFC,1,43
0,75,5.206,56,2AFC,1,44
0,100,14.21,56,2AFC,1,45
1,65,2.278,56,2AFC,1,46
1,94,6.685,56,2AFC,1,47
1,95,4.482,56,2AFC,1,48
0,93,9.536,56,2AFC,1,49
1,100,3.024,56,2AFC,1,50
1,72,8.783,56,2AFC,1,51
1,89,9.652,56,2AFC,1,52
1,100,5.259,56,2AFC,1,53
1,100,2.34,56,2AFC,1,54
1,80,8.452,56,2AFC,1,55
1,100,4.628,56,2AFC,1,56
1,100,4.686,56,2AFC,1,57
1,74,7.076,56,2AFC,1,58
1,64,3.59,57,2AFC,1,1
1,85,2.5,57,2AFC,1,2
1,88,3.49,57,2AFC,1,3
0,79,5.622,57,2AFC,1,4
1,57,4.143,57,2AFC,1,5
1,67,3.933,57,2AFC,1,6
1,73,5.372,57,2AFC,1,7
0,85,5.959,57,2AFC,1,8
1,81,32.514,57,2AFC,1,9
1,70,3.402,57,2AFC,1,10
1,55,9.353,57,2AFC,1,11
1,100,4.583,57,2AFC,1,12
1,100,2.777,57,2AFC,1,13
1,89,11.427,57,2AFC,1,14
1,84,9.483,57,2AFC,1,15
0,55,3.925,57,2AFC,1,16
1,57,3.648,57,2AFC,1,17
1,62,10.169,57,2AFC,1,18
1,55,7.328,57,2AFC,1,19
0,75,6.489,57,2AFC,1,20
1,100,4.86,57,2AFC,1,21
0,60,6.89,57,2AFC,1,22
1,100,4.53,57,2AFC,1,23
1,100,55.484,57,2AFC,1,24
1,100,5.438,57,2AFC,1,25
1,100,13.296,57,2AFC,1,26
1,100,7.59,57,2AFC,1,27
1,82,6.476,57,2AFC,1,28
1,78,4.001,57,2AFC,1,29
0,75,7.643,57,2AFC,1,30
1,70,4.265,57,2AFC,1,31
1,100,5.383,57,2AFC,1,32
1,88,3.697,57,2AFC,1,33
1,55,5.562,57,2AFC,1,34
1,83,4.666,57,2AFC,1,35
0,52,5.599,57,2AFC,1,36
0,75,6.838,57,2AFC,1,37
1,100,4.415,57,2AFC,1,38
0,52,9.102,57,2AFC,1,39
1,51,4.385,57,2AFC,1,40
1,100,3.502,57,2AFC,1,41
0,56,5.866,57,2AFC,1,42
1,65,2.619,57,2AFC,1,43
0,64,7.463,57,2AFC,1,44
1,93,3.688,57,2AFC,1,45
1,61,6.079,57,2AFC,1,46
1,100,8.303,57,2AFC,1,47
1,69,3.5,57,2AFC,1,48
1,100,4.189,57,2AFC,1,49
1,100,3.285,57,2AFC,1,50
1,100,5.402,57,2AFC,1,51
1,100,10.095,57,2AFC,1,52
0,94,3.79,57,2AFC,1,53
1,100,3.133,57,2AFC,1,54
1,75,7.101,57,2AFC,1,55
1,71,6.528,57,2AFC,1,56
0,76,6.009,57,2AFC,1,57
1,67,3.032,57,2AFC,1,58
1,57,4.722,58,2AFC,1,1
0,69,3.169,58,2AFC,1,2
1,57,7.893,58,2AFC,1,3
1,100,4.579,58,2AFC,1,4
1,54,3.98,58,2AFC,1,5
1,55,7.032,58,2AFC,1,6
0,73,5.17,58,2AFC,1,7
1,93,3.814,58,2AFC,1,8
0,77,6.5,58,2AFC,1,9
1,76,3.762,58,2AFC,1,10
1,51,8.726,58,2AFC,1,11
1,93,4.455,58,2AFC,1,12
1,70,3.961,58,2AFC,1,13
1,65,7.312,58,2AFC,1,14
1,71,14.014,58,2AFC,1,15
1,70,18.633,58,2AFC,1,16
1,61,7.812,58,2AFC,1,17
1,57,28.094,58,2AFC,1,18
1,75,18.912,58,2AFC,1,19
1,90,11.42,58,2AFC,1,20
1,100,4.782,58,2AFC,1,21
1,75,8.389,58,2AFC,1,22
1,100,13.338,58,2AFC,1,23
0,100,18.616,58,2AFC,1,24
0,100,5.753,58,2AFC,1,25
1,100,8.971,58,2AFC,1,26
1,100,11.765,58,2AFC,1,27
1,55,4.374,58,2AFC,1,28
1,77,6.986,58,2AFC,1,29
1,75,5.556,58,2AFC,1,30
1,100,13.296,58,2AFC,1,31
